team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2022,TOR,2022020335,TOR,PIT,AWAY,20221126,Team Level,5on4,0.9451,0.9333,0.9167,360.0,8.223,0.172,0.89,1.909,0.279,5.262,2.488,0.163,0.172,0.163,8.0,3.0,3.0,14.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,8.0,11.0,0.0,0.0,4.0,0.0,0.0,1.0,11.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,14.0,11.0,11.0,0.0,0.238,0.081,0.081,0.329,0.329,0.307,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.024,0.024,0.024
TOR,2022,TOR,2022020348,TOR,DET,AWAY,20221128,Team Level,other,0.1028,0.1111,0.1429,237.0,0.738,0.055,0.031,0.16,0.022,0.334,0.398,0.055,0.055,0.055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008,0.0,0.0,0.063,0.063,0.063,4.266,0.48,0.444,0.702,0.141,3.231,1.002,0.46,0.48,0.46,6.0,0.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.142,0.081,0.257,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.113,0.257,0.257,0.336,0.336,0.325
TOR,2022,TOR,2022020348,TOR,DET,AWAY,20221128,Team Level,all,0.4837,0.3113,0.359,3600.0,20.117,2.424,1.416,4.491,0.664,10.899,8.107,2.265,2.613,2.436,25.0,3.0,5.0,33.0,4.0,4.0,1.0,1.0,2.0,9.0,8.0,21.0,24.0,2.0,4.0,28.0,18.0,1.0,7.0,24.0,1.0,3.0,0.866,0.116,1.442,3.0,0.0,1.0,37.475,28.0,31.269,4.0,0.3,1.497,1.497,1.227,1.362,1.345,34.729,2.587,2.498,9.085,1.286,21.101,13.443,2.483,2.44,2.339,44.0,6.0,23.0,73.0,2.0,7.0,1.0,10.0,0.0,19.0,12.0,42.0,48.0,2.0,4.0,22.0,25.0,2.0,6.0,40.0,8.0,2.0,1.088,0.815,0.684,1.0,0.0,1.0,66.126,50.0,46.046,4.0,0.544,1.061,1.061,2.07,1.927,1.886
TOR,2022,TOR,2022020348,TOR,DET,AWAY,20221128,Team Level,5on5,0.4371,0.3146,0.3594,2981.0,16.434,1.556,1.166,3.882,0.565,9.094,6.738,1.401,1.745,1.572,20.0,3.0,5.0,28.0,3.0,3.0,0.0,1.0,2.0,7.0,7.0,17.0,20.0,2.0,4.0,25.0,18.0,0.0,7.0,20.0,1.0,2.0,0.777,0.116,0.663,3.0,0.0,0.0,32.475,23.0,26.269,4.0,0.24,0.717,0.717,1.078,1.214,1.196,28.465,2.004,1.899,7.97,1.083,16.3,11.745,1.92,1.857,1.777,35.0,6.0,20.0,61.0,2.0,6.0,1.0,7.0,0.0,15.0,11.0,33.0,39.0,1.0,2.0,16.0,22.0,1.0,4.0,33.0,7.0,1.0,0.842,0.734,0.427,1.0,0.0,1.0,54.126,41.0,37.046,3.0,0.392,0.804,0.804,1.592,1.449,1.421
TOR,2022,TOR,2022020348,TOR,DET,AWAY,20221128,Team Level,4on5,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.997,0.104,0.156,0.413,0.061,1.569,0.696,0.102,0.104,0.102,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.038,0.0,0.0,0.142,0.142,0.14
TOR,2022,TOR,2022020348,TOR,DET,AWAY,20221128,Team Level,5on4,1.0,1.0,1.0,90.0,2.945,0.813,0.219,0.45,0.077,1.471,0.97,0.809,0.813,0.809,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.033,0.0,0.78,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.052,0.78,0.78,0.085,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020363,TOR,SJS,HOME,20221130,Team Level,other,0.923,0.25,0.5,164.0,1.454,1.451,0.032,0.019,0.031,0.235,0.233,1.451,1.451,1.451,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.451,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.008,0.0,0.0,1.459,1.459,1.459,1.403,0.121,0.114,0.37,0.053,1.015,0.327,0.119,0.121,0.119,1.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.03,0.091,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.037,0.0,0.0,0.159,0.159,0.154
TOR,2022,TOR,2022020363,TOR,SJS,HOME,20221130,Team Level,all,0.6255,0.5391,0.5135,3600.0,28.866,4.911,2.115,6.568,0.953,13.851,9.601,4.693,4.845,4.628,32.0,6.0,24.0,62.0,3.0,5.0,2.0,6.0,1.0,7.0,16.0,29.0,35.0,0.0,0.0,31.0,18.0,15.0,11.0,20.0,11.0,7.0,0.642,1.363,2.906,0.0,0.0,3.0,60.84,38.0,37.434,7.0,0.475,1.399,1.399,3.988,3.917,3.881,27.365,2.94,1.974,6.0,0.792,13.951,10.343,2.819,3.064,2.936,24.0,12.0,17.0,53.0,1.0,1.0,0.0,4.0,1.0,11.0,18.0,23.0,35.0,3.0,6.0,20.0,49.0,6.0,8.0,23.0,9.0,4.0,0.677,1.103,1.16,0.0,1.0,0.0,54.383,36.0,36.91,6.0,0.43,0.347,0.347,3.023,3.148,3.124
TOR,2022,TOR,2022020363,TOR,SJS,HOME,20221130,Team Level,5on5,0.4748,0.5161,0.4754,3077.0,21.552,2.283,1.448,5.552,0.73,10.988,7.999,2.212,2.216,2.147,25.0,4.0,19.0,48.0,2.0,3.0,2.0,5.0,1.0,7.0,11.0,23.0,27.0,0.0,0.0,24.0,17.0,14.0,10.0,19.0,7.0,3.0,0.614,0.745,0.923,0.0,0.0,2.0,46.84,29.0,28.434,6.0,0.305,0.867,0.867,1.721,1.65,1.635,24.276,2.525,1.773,5.398,0.703,12.493,9.108,2.406,2.648,2.524,21.0,11.0,13.0,45.0,1.0,1.0,0.0,3.0,1.0,9.0,17.0,20.0,31.0,2.0,4.0,19.0,47.0,6.0,8.0,21.0,8.0,3.0,0.633,1.012,0.88,0.0,1.0,0.0,46.383,32.0,32.91,6.0,0.372,0.347,0.347,2.551,2.675,2.656
TOR,2022,TOR,2022020363,TOR,SJS,HOME,20221130,Team Level,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020363,TOR,SJS,HOME,20221130,Team Level,5on4,0.8003,0.8571,0.7778,359.0,5.861,1.178,0.636,0.998,0.191,2.629,1.369,1.03,1.178,1.03,6.0,1.0,5.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,4.0,2.0,0.028,0.618,0.532,0.0,0.0,0.0,12.0,7.0,7.0,1.0,0.162,0.532,0.532,0.808,0.808,0.787,1.686,0.294,0.087,0.232,0.037,0.443,0.908,0.294,0.294,0.294,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.014,0.0,0.28,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.314,0.314,0.314
TOR,2022,TOR,2022020385,TOR,TBL,AWAY,20221203,Team Level,other,0.3611,0.2,0.2,141.0,0.946,0.204,0.11,0.297,0.026,0.2,0.165,0.204,0.204,0.204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.204,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.0,0.0,0.234,0.234,0.234,2.912,0.361,0.186,0.587,0.102,1.679,1.085,0.354,0.361,0.354,2.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.107,0.254,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.062,0.0,0.0,0.423,0.423,0.415
TOR,2022,TOR,2022020385,TOR,TBL,AWAY,20221203,Team Level,all,0.5607,0.4917,0.4848,3633.0,35.724,4.394,3.055,7.583,1.129,19.321,12.518,4.338,4.505,4.447,39.0,9.0,11.0,59.0,3.0,2.0,0.0,9.0,1.0,13.0,20.0,36.0,45.0,8.0,16.0,37.0,31.0,8.0,5.0,32.0,9.0,7.0,0.777,1.2,2.417,0.0,1.0,2.0,60.166,48.0,48.888,2.0,0.755,0.137,0.137,5.012,5.135,5.074,36.164,3.443,2.625,8.445,1.379,20.406,14.703,3.352,3.378,3.289,33.0,18.0,10.0,61.0,4.0,3.0,1.0,9.0,2.0,16.0,17.0,29.0,47.0,7.0,14.0,24.0,20.0,14.0,10.0,32.0,19.0,0.0,1.173,2.27,0.0,1.0,3.0,0.0,60.017,51.0,50.425,5.0,0.59,0.338,0.338,3.695,3.63,3.549
TOR,2022,TOR,2022020385,TOR,TBL,AWAY,20221203,Team Level,5on5,0.5282,0.45,0.4603,2502.0,20.913,2.163,1.582,4.909,0.684,11.441,8.221,2.116,2.274,2.225,24.0,5.0,7.0,36.0,1.0,1.0,0.0,7.0,1.0,6.0,13.0,23.0,28.0,7.0,14.0,24.0,26.0,7.0,4.0,19.0,8.0,2.0,0.615,1.038,0.51,0.0,1.0,0.0,37.166,29.0,29.888,2.0,0.334,0.105,0.105,2.392,2.514,2.465,23.466,1.932,1.624,6.211,0.986,13.708,9.538,1.867,1.868,1.804,23.0,11.0,10.0,44.0,1.0,2.0,0.0,8.0,2.0,14.0,7.0,22.0,33.0,7.0,14.0,14.0,19.0,11.0,5.0,26.0,8.0,0.0,0.92,1.013,0.0,0.0,1.0,0.0,43.017,34.0,33.425,3.0,0.334,0.24,0.24,2.026,1.96,1.901
TOR,2022,TOR,2022020385,TOR,TBL,AWAY,20221203,Team Level,4on5,0.3281,0.2857,0.1667,492.0,1.695,0.418,0.138,0.232,0.043,0.469,0.699,0.418,0.418,0.418,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.161,0.257,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.034,0.0,0.0,0.452,0.452,0.452,7.508,0.856,0.701,1.393,0.234,4.265,2.551,0.839,0.856,0.839,6.0,4.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,8.0,0.0,0.0,8.0,0.0,1.0,5.0,3.0,7.0,0.0,0.129,0.728,0.0,0.0,2.0,0.0,10.0,10.0,10.0,2.0,0.17,0.097,0.097,0.929,0.929,0.916
TOR,2022,TOR,2022020385,TOR,TBL,AWAY,20221203,Team Level,5on4,0.846,0.8571,0.8421,498.0,12.169,1.609,1.226,2.145,0.376,7.211,3.433,1.601,1.609,1.601,12.0,4.0,2.0,18.0,1.0,1.0,0.0,2.0,0.0,6.0,6.0,11.0,15.0,0.0,0.0,5.0,4.0,0.0,0.0,13.0,0.0,3.0,0.162,0.0,1.447,0.0,0.0,1.0,18.0,16.0,16.0,0.0,0.358,0.032,0.032,1.935,1.935,1.924,2.278,0.293,0.114,0.254,0.056,0.754,1.529,0.292,0.293,0.292,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.018,0.275,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.025,0.0,0.0,0.318,0.318,0.317
TOR,2022,TOR,2022020409,TOR,DAL,AWAY,20221206,Team Level,other,0.2764,0.0769,0.125,195.0,0.442,0.388,0.012,0.011,0.024,0.25,0.316,0.388,0.388,0.388,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.388,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004,0.0,0.0,0.392,0.392,0.392,5.223,1.016,0.499,1.101,0.252,3.326,0.806,0.707,1.016,0.707,7.0,0.0,5.0,12.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.109,0.13,0.777,0.0,0.0,0.0,12.0,7.0,7.0,0.0,0.148,0.573,0.573,0.591,0.591,0.508
TOR,2022,TOR,2022020409,TOR,DAL,AWAY,20221206,Team Level,all,0.3408,0.3586,0.3889,3600.0,31.447,3.091,2.463,7.219,1.028,16.25,11.95,3.045,3.32,3.269,29.0,13.0,10.0,52.0,4.0,4.0,1.0,2.0,1.0,10.0,21.0,25.0,38.0,5.0,12.0,31.0,22.0,7.0,6.0,31.0,5.0,6.0,0.637,0.755,1.699,1.0,0.0,3.0,57.672,42.0,45.531,3.0,0.528,0.479,0.479,3.139,3.349,3.3,48.016,5.979,3.805,10.292,1.723,27.148,17.054,5.344,5.748,5.122,44.0,22.0,27.0,93.0,0.0,5.0,0.0,11.0,1.0,30.0,19.0,44.0,66.0,2.0,4.0,21.0,21.0,5.0,9.0,38.0,20.0,8.0,1.138,2.523,2.318,0.0,0.0,0.0,86.386,66.0,62.08,4.0,0.89,1.346,1.346,5.523,5.262,4.932
TOR,2022,TOR,2022020409,TOR,DAL,AWAY,20221206,Team Level,5on5,0.4704,0.4043,0.4328,2525.0,21.717,2.087,1.385,5.398,0.682,11.177,8.27,2.044,2.316,2.267,19.0,10.0,9.0,38.0,3.0,2.0,1.0,2.0,1.0,6.0,15.0,16.0,26.0,4.0,10.0,18.0,20.0,6.0,5.0,21.0,4.0,4.0,0.484,0.576,1.027,1.0,0.0,2.0,43.672,29.0,32.531,3.0,0.286,0.453,0.453,1.921,2.13,2.086,27.391,2.35,1.907,6.227,0.946,15.46,11.111,2.267,2.12,2.046,23.0,15.0,18.0,56.0,0.0,1.0,0.0,3.0,1.0,20.0,13.0,23.0,38.0,2.0,4.0,13.0,19.0,4.0,3.0,28.0,7.0,3.0,0.719,0.841,0.789,0.0,0.0,0.0,49.386,38.0,34.08,1.0,0.393,0.097,0.097,2.646,2.386,2.311
TOR,2022,TOR,2022020409,TOR,DAL,AWAY,20221206,Team Level,4on5,0.1836,0.1538,0.1429,640.0,2.474,0.495,0.17,0.266,0.067,0.687,1.315,0.495,0.495,0.495,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.033,0.178,0.284,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.037,0.0,0.0,0.532,0.532,0.532,12.998,2.201,1.241,2.635,0.443,7.729,3.751,1.987,2.201,1.987,12.0,6.0,4.0,22.0,0.0,1.0,0.0,4.0,0.0,8.0,5.0,12.0,18.0,0.0,0.0,5.0,1.0,0.0,5.0,6.0,10.0,2.0,0.244,1.205,0.752,0.0,0.0,0.0,22.0,18.0,18.0,2.0,0.314,0.52,0.52,1.995,1.995,1.826
TOR,2022,TOR,2022020409,TOR,DAL,AWAY,20221206,Team Level,5on4,0.2256,0.75,0.75,240.0,6.814,0.12,0.896,1.544,0.256,4.136,2.049,0.118,0.12,0.118,7.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.201,0.027,0.027,0.295,0.295,0.29,2.404,0.412,0.159,0.328,0.083,0.632,1.386,0.382,0.412,0.382,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.066,0.346,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.035,0.156,0.156,0.29,0.29,0.288
TOR,2022,TOR,2022020420,TOR,LAK,HOME,20221208,Team Level,other,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020420,TOR,LAK,HOME,20221208,Team Level,all,0.7621,0.525,0.5532,3600.0,37.133,3.952,2.778,8.24,1.192,21.658,14.18,3.86,3.948,3.858,41.0,11.0,11.0,63.0,5.0,3.0,0.0,6.0,0.0,20.0,18.0,36.0,47.0,3.0,12.0,26.0,23.0,9.0,10.0,35.0,14.0,3.0,1.321,1.709,0.921,3.0,1.0,1.0,66.05,52.0,52.818,6.0,0.589,0.75,0.75,3.791,3.821,3.759,28.731,1.234,1.795,7.465,0.943,17.814,12.749,1.222,1.224,1.211,29.0,13.0,15.0,57.0,0.0,2.0,0.0,9.0,3.0,18.0,10.0,29.0,42.0,4.0,11.0,26.0,39.0,5.0,12.0,40.0,1.0,1.0,0.866,0.15,0.218,0.0,0.0,0.0,53.823,42.0,41.086,9.0,0.406,0.173,0.173,1.467,1.446,1.434
TOR,2022,TOR,2022020420,TOR,LAK,HOME,20221208,Team Level,5on5,0.764,0.5579,0.589,2842.0,30.923,3.419,2.33,6.973,0.993,17.575,11.711,3.327,3.414,3.325,33.0,10.0,10.0,53.0,4.0,3.0,0.0,4.0,0.0,17.0,15.0,29.0,39.0,3.0,12.0,22.0,21.0,7.0,8.0,29.0,11.0,3.0,1.093,1.404,0.921,2.0,1.0,1.0,56.05,43.0,43.818,5.0,0.484,0.75,0.75,3.152,3.182,3.12,20.074,1.056,1.079,5.29,0.663,12.189,9.724,1.048,1.045,1.037,21.0,9.0,12.0,42.0,0.0,1.0,0.0,9.0,2.0,10.0,8.0,21.0,30.0,4.0,11.0,17.0,36.0,4.0,12.0,28.0,1.0,1.0,0.688,0.15,0.218,0.0,0.0,0.0,38.823,30.0,29.086,9.0,0.216,0.15,0.15,1.122,1.101,1.097
TOR,2022,TOR,2022020420,TOR,LAK,HOME,20221208,Team Level,4on5,0.4277,0.0625,0.0769,420.0,0.875,0.133,0.042,0.079,0.016,0.272,0.458,0.133,0.133,0.133,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.009,0.0,0.0,0.142,0.142,0.142,8.657,0.178,0.716,2.175,0.281,5.625,3.025,0.174,0.178,0.174,8.0,4.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,8.0,12.0,0.0,0.0,6.0,2.0,0.0,0.0,12.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,0.0,0.19,0.023,0.023,0.345,0.345,0.337
TOR,2022,TOR,2022020420,TOR,LAK,HOME,20221208,Team Level,5on4,1.0,1.0,1.0,336.0,5.334,0.401,0.406,1.188,0.182,3.811,2.012,0.4,0.401,0.4,7.0,1.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.228,0.173,0.0,1.0,0.0,0.0,9.0,8.0,8.0,0.0,0.096,0.0,0.0,0.497,0.497,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2022,TOR,2022020438,TOR,CGY,HOME,20221210,Team Level,other,0.5127,0.6,0.6,120.0,2.198,0.303,0.144,0.516,0.077,1.382,0.578,0.275,0.303,0.275,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,0.057,0.246,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.044,0.0,0.0,0.347,0.347,0.315,1.48,0.288,0.089,0.227,0.043,0.617,0.735,0.288,0.288,0.288,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.288,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.023,0.0,0.0,0.311,0.311,0.311
TOR,2022,TOR,2022020438,TOR,CGY,HOME,20221210,Team Level,all,0.6374,0.5743,0.5844,3643.0,32.003,2.955,2.207,7.321,0.988,19.287,12.242,2.862,2.856,2.764,34.0,11.0,13.0,58.0,5.0,1.0,1.0,9.0,1.0,10.0,19.0,29.0,40.0,4.0,8.0,31.0,29.0,8.0,13.0,31.0,12.0,2.0,0.886,1.325,0.743,3.0,1.0,1.0,56.38,45.0,43.721,9.0,0.487,0.409,0.409,3.032,2.936,2.841,23.12,1.681,1.472,5.855,0.776,12.326,9.892,1.644,1.742,1.703,26.0,6.0,11.0,43.0,4.0,2.0,1.0,4.0,0.0,8.0,14.0,22.0,28.0,7.0,16.0,30.0,34.0,5.0,4.0,25.0,6.0,1.0,0.64,0.823,0.218,2.0,1.0,1.0,44.656,32.0,33.082,1.0,0.319,0.199,0.199,1.8,1.862,1.844
