playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479318,2021,Auston Matthews,2021020567,TOR,OTT,HOME,20220101,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020567,TOR,OTT,HOME,20220101,C,5on4,321.0,3.0,0.425,0.797,1.0,0.7143,1.0,0.6667,1.0,3.0,2.342,0.477,0.272,0.44,0.078,1.132,0.601,0.383,0.477,0.383,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.258,0.219,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.065,0.172,0.391,0.152,0.152,0.129,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,5.915,0.86,0.763,0.86,0.763,4.0,4.0,2.0,10.0,0.0,2.0,0.0,3.0,4.0,1.0,0.124,0.516,0.219,0.0,0.0,0.0,10.0,8.0,8.0,0.146,0.391,0.391,0.615,0.615,0.589,2.924,0.219,0.219,0.219,0.219,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.112,0.107,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.033,0.0,0.0,0.253,0.253,0.253,1.032,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020596,TOR,EDM,HOME,20220105,C,other,54.0,0.0,1.005,0.3039,0.9244,0.4,0.5,0.25,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.693,0.055,0.055,0.055,0.055,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.064,0.064,0.064,2.016,0.126,0.121,0.126,0.121,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.059,0.0,0.0,0.185,0.185,0.178,0.697,0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020596,TOR,EDM,HOME,20220105,C,all,1297.0,23.0,1.005,0.5816,0.7074,0.5714,0.5352,0.5278,0.5172,2.0,4.285,0.449,0.325,0.802,0.123,2.573,1.727,0.43,0.44,0.421,0.0,1.0,3.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,10.0,0.0,1.0,1.0,4.0,2.0,0.0,0.197,0.252,0.0,0.0,0.0,0.0,8.932,6.0,5.923,0.0,0.069,0.0,0.17,0.348,0.338,0.336,23.0,4.0,4.0,6.0,9.0,2.0,2.0,6.0,13.0,10.0,7.0,2303.0,0.0,0.0,0.0,0.0,13.68,1.133,1.102,1.112,1.081,11.0,8.0,5.0,24.0,1.0,1.0,0.0,14.0,5.0,0.0,0.608,0.526,0.0,1.0,0.0,0.0,23.742,19.0,18.862,0.209,0.17,0.17,1.171,1.146,1.132,12.381,0.815,0.803,0.855,0.842,9.0,8.0,1.0,18.0,1.0,0.0,0.0,15.0,2.0,0.0,0.477,0.338,0.0,0.0,1.0,0.0,18.476,17.0,17.404,0.183,0.0,0.0,0.999,1.045,1.029,2.51,1.038,38.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020596,TOR,EDM,HOME,20220105,C,5on5,1101.0,21.0,1.005,0.5696,0.6466,0.5625,0.5455,0.5357,0.5283,1.0,3.55,0.367,0.255,0.695,0.103,2.071,1.509,0.348,0.358,0.339,0.0,1.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,10.0,0.0,1.0,1.0,4.0,1.0,0.0,0.197,0.17,0.0,0.0,0.0,0.0,5.932,5.0,4.923,0.0,0.052,0.0,0.17,0.249,0.239,0.237,21.0,3.0,4.0,5.0,9.0,1.0,2.0,6.0,12.0,10.0,7.0,2074.0,0.0,0.0,0.0,0.0,10.806,0.814,0.782,0.793,0.762,9.0,6.0,3.0,18.0,1.0,1.0,0.0,13.0,2.0,0.0,0.553,0.261,0.0,1.0,0.0,0.0,17.742,15.0,14.862,0.145,0.17,0.17,0.789,0.763,0.749,9.818,0.615,0.608,0.654,0.647,6.0,7.0,1.0,14.0,1.0,0.0,0.0,11.0,2.0,0.0,0.277,0.338,0.0,0.0,1.0,0.0,14.476,13.0,13.404,0.117,0.0,0.0,0.732,0.778,0.769,1.758,0.961,36.0,30.0,0.066,0.182,1.0,3.0,1.0,3.0
8479318,2021,Auston Matthews,2021020596,TOR,EDM,HOME,20220105,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020596,TOR,EDM,HOME,20220105,C,5on4,142.0,2.0,1.005,0.7817,1.0,0.8,1.0,0.75,1.0,2.0,0.734,0.082,0.071,0.106,0.021,0.502,0.218,0.082,0.082,0.082,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.017,0.0,0.0,0.099,0.099,0.099,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,2.181,0.265,0.265,0.265,0.265,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.054,0.0,0.0,0.319,0.319,0.319,0.547,0.074,0.074,0.074,0.074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.008,0.0,0.0,0.082,0.082,0.082,0.055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020622,TOR,COL,AWAY,20220108,C,other,29.0,1.0,2.5,0.5735,0.0,0.5,0.0,0.4,0.0,3.0,0.875,0.202,0.082,0.133,0.037,0.255,0.291,0.172,0.202,0.172,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.202,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.026,0.0,0.202,0.026,0.026,0.022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.722,0.351,0.321,0.351,0.321,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.149,0.202,0.0,0.0,0.0,3.0,2.0,2.0,0.046,0.202,0.202,0.194,0.194,0.19,2.279,0.261,0.257,0.261,0.257,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.131,0.13,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.047,0.0,0.0,0.308,0.308,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020622,TOR,COL,AWAY,20220108,C,all,1253.0,26.0,2.5,0.6726,0.3137,0.561,0.2683,0.5625,0.2833,2.0,6.585,0.791,0.577,1.179,0.196,3.162,2.096,0.761,0.857,0.827,0.0,0.0,8.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,6.0,1.0,2.0,11.0,0.0,3.0,0.0,3.0,3.0,2.0,0.102,0.266,0.424,0.0,2.0,0.0,8.871,8.0,8.744,0.0,0.133,0.0,0.202,0.722,0.798,0.794,26.0,2.0,2.0,4.0,18.0,3.0,5.0,4.0,14.0,11.0,6.0,2419.0,2.0,0.0,0.0,0.0,13.798,1.44,1.402,1.551,1.512,15.0,3.0,5.0,23.0,3.0,1.0,0.0,9.0,7.0,2.0,0.208,0.809,0.424,0.0,3.0,0.0,25.352,18.0,19.65,0.247,0.202,0.202,1.485,1.615,1.599,9.751,0.701,0.694,0.67,0.663,11.0,3.0,4.0,18.0,2.0,0.0,0.0,11.0,3.0,0.0,0.385,0.316,0.0,1.0,1.0,0.0,16.662,14.0,13.086,0.137,0.0,0.0,0.838,0.8,0.791,1.52,3.326,22.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020622,TOR,COL,AWAY,20220108,C,5on5,1149.0,24.0,2.5,0.7101,0.3942,0.5588,0.339,0.5769,0.3488,1.0,5.038,0.577,0.434,0.949,0.138,2.345,1.558,0.577,0.642,0.642,0.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,11.0,0.0,3.0,0.0,2.0,3.0,1.0,0.089,0.266,0.222,0.0,2.0,0.0,6.871,6.0,6.744,0.0,0.092,0.0,0.0,0.669,0.744,0.744,24.0,2.0,2.0,4.0,16.0,3.0,5.0,3.0,13.0,11.0,4.0,1899.0,2.0,0.0,0.0,0.0,11.404,1.078,1.069,1.188,1.179,12.0,3.0,4.0,19.0,3.0,0.0,0.0,8.0,6.0,1.0,0.196,0.66,0.222,0.0,3.0,0.0,21.352,15.0,16.65,0.187,0.0,0.0,1.264,1.394,1.382,7.472,0.44,0.438,0.409,0.406,8.0,3.0,4.0,15.0,1.0,0.0,0.0,9.0,2.0,0.0,0.254,0.186,0.0,1.0,0.0,0.0,13.662,11.0,10.086,0.09,0.0,0.0,0.53,0.492,0.488,1.109,1.704,20.0,39.0,0.017,0.0,1.0,0.0,1.0,0.0
8479318,2021,Auston Matthews,2021020622,TOR,COL,AWAY,20220108,C,4on5,9.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.622,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020622,TOR,COL,AWAY,20220108,C,5on4,66.0,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.672,0.012,0.061,0.097,0.02,0.562,0.247,0.012,0.012,0.012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.015,0.0,0.0,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.672,0.012,0.012,0.012,0.012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.015,0.0,0.0,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020643,TOR,VGK,AWAY,20220111,C,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020643,TOR,VGK,AWAY,20220111,C,all,1434.0,27.0,1.065,0.8602,0.2668,0.6,0.4,0.6667,0.28,1.0,4.064,0.683,0.219,1.042,0.141,1.566,1.349,0.636,0.698,0.651,0.0,0.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,1.0,0.074,0.227,0.382,0.0,1.0,0.0,6.341,5.0,5.231,0.0,0.054,0.382,0.382,0.356,0.373,0.371,27.0,4.0,2.0,6.0,15.0,6.0,0.0,4.0,17.0,8.0,9.0,2466.0,0.0,0.0,0.0,1.0,8.744,1.366,1.315,1.438,1.388,7.0,5.0,6.0,18.0,1.0,1.0,0.0,7.0,2.0,3.0,0.215,0.227,0.924,0.0,1.0,0.0,18.952,12.0,12.663,0.152,0.382,0.382,1.137,1.218,1.208,4.157,0.222,0.222,0.206,0.206,6.0,0.0,6.0,12.0,1.0,0.0,0.0,5.0,1.0,0.0,0.094,0.128,0.0,0.0,1.0,0.0,11.45,6.0,5.718,0.055,0.0,0.0,0.278,0.258,0.258,0.924,2.539,28.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020643,TOR,VGK,AWAY,20220111,C,5on5,1298.0,26.0,1.065,0.7853,0.3392,0.5217,0.4364,0.5714,0.3056,1.0,2.297,0.178,0.128,0.583,0.07,1.163,0.878,0.178,0.193,0.192,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,2.0,1.0,0.0,0.074,0.104,0.0,0.0,1.0,0.0,4.341,3.0,3.231,0.0,0.026,0.0,0.0,0.204,0.221,0.221,26.0,3.0,2.0,6.0,15.0,6.0,0.0,4.0,16.0,7.0,8.0,1921.0,0.0,0.0,0.0,1.0,5.903,0.812,0.812,0.884,0.884,6.0,2.0,4.0,12.0,1.0,0.0,0.0,5.0,1.0,2.0,0.166,0.104,0.542,0.0,1.0,0.0,12.952,8.0,8.663,0.099,0.0,0.0,0.911,0.991,0.991,4.157,0.222,0.222,0.206,0.206,6.0,0.0,5.0,11.0,1.0,0.0,0.0,5.0,1.0,0.0,0.094,0.128,0.0,0.0,1.0,0.0,10.45,6.0,5.718,0.055,0.0,0.0,0.278,0.258,0.258,0.712,1.387,24.0,31.0,0.0,0.101,0.0,1.0,0.0,1.0
8479318,2021,Auston Matthews,2021020643,TOR,VGK,AWAY,20220111,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020643,TOR,VGK,AWAY,20220111,C,5on4,136.0,1.0,1.065,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.407,0.012,0.008,0.012,0.008,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.012,0.0,0.0,0.024,0.024,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2021,Auston Matthews,2021020649,TOR,ARI,AWAY,20220112,C,other,203.0,2.0,1.865,0.7671,0.7872,0.8571,0.3333,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,2.354,0.504,0.487,0.504,0.487,1.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.261,0.243,0.0,0.0,0.0,6.0,3.0,3.0,0.051,0.153,0.153,0.402,0.402,0.401,0.884,0.153,0.153,0.153,0.153,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.023,0.0,0.0,0.176,0.176,0.176,0.111,0.03,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
